created_at,text
2018-06-28 20:05:13,Do you know if your foundation is using its power effectively to support #socialjustice and equity? Find out using @NCRP's new #PowerMoves guide for foundations https://t.co/UgGgiZC1Yu  #philanthropy #PowerMovesEquity https://t.co/3mKGnFM3gD
2018-06-28 19:05:06,That's our dynamic Board Chair! ? https://t.co/Z5V5loT70p
2018-06-28 17:10:17,"#TBT to @peacedirect's recent and very successful ""Action Learning Group"" in Goma #DRCongo to develop strategies to improve financial sustainability for civil society. Learn more about the extensive research being put into practice here:  https://t.co/CA0UlNWwwT @LINClocal https://t.co/QvNKgLA6Pl"
2018-06-28 15:30:46,"New FIN Tiers are here! Know of a library, community foundation or nonprofit resource center that would benefit from partnering with Foundation Center and joining the network? Nominate them today https://t.co/eLwYZbG1JB https://t.co/3k4xiJIsdE"
2018-06-28 12:10:11,"Have questions about how to use Foundation Directory Online to identify funding sources, build prospect networks, and win funding to support your mission? This YouTube channel has all the answers: https://t.co/T8vk1AlgDh https://t.co/01EFbI7iW3"
2018-06-27 19:20:13,We're hiring! Check out all of our opportunities here: https://t.co/sta5Pv98JN https://t.co/JqmxYKSLSy
2018-06-27 17:35:11,.@nff_news State of the Nonprofit Sector Survey found that 37% of #nonprofits are planning to engage more formally in advocacy/policy in 2018 – what can they learn from #advocacy orgs about business model considerations? https://t.co/4HwK7ZKhAB
2018-06-27 15:05:16,.@PACEfunders recently released a set of new #Infogagement essays on the changing media landscape and impact on U.S. #democracy. Read them all here: https://t.co/Qd3tqlfNFB
2018-06-27 12:00:47,"RT @FCCleveland: Our Proposal Writing Bootcamp in Detroit, MI is only about a month a way! Secure your spot now! https://t.co/1Ty8BSg9vY https://t.co/nLDbMLXKqa"
2018-06-27 07:00:44,https://t.co/WQ8IfN5IhT tells the story of how philanthropic dollars are being used to help achieve the #SDGs around the globe. Explore the data! https://t.co/UZxzdWlQZ8
2018-06-26 22:30:13,Funders - how are you responding to the current #immigration crisis? https://t.co/K80Bp1oTqQ @Philanthropy @gcirtweets #philanthropy
2018-06-26 19:01:04,[BLOG] Breathe fresh air back into your board members + create new allies. https://t.co/DueJkpdjZ3 https://t.co/8vRtyMkG15
2018-06-26 17:05:19,Asset totals are on the rise across much of the community foundation field. More from @CFInsights: https://t.co/PBs1vZvHvt https://t.co/YxFFC3lDUX
2018-06-26 15:30:44,Community foundations: Join @CFInsights’ FREE webinar on 6/28 to see the latest Columbus Survey results: https://t.co/0cwO4exhl3 https://t.co/ezhFeEhSvM
2018-06-26 12:20:10,Visit this @IssueLab special collection to explore research produced by social sector orgs on #immigration services and policies. https://t.co/zITKKFfuhT #ImmigrantHeritageMonth https://t.co/6aaszbktyC
2018-06-25 20:10:08,“Anyone who cares about #civicengagement needs to care about #digitaldisinformation.” New article by @KellyKborn https://t.co/j0SZ179cVw @Hewlett_Found @PACEfunders
2018-06-25 19:05:18,$27 Million #Education Fund for #Refugee Children Launched https://t.co/yRVmSVGvvK
2018-06-25 18:05:10,"Since the last major #election, the social sector has been gathering valuable insights about new shifts in American #democracy. @issuelab has collected this #research  in one place. Learn more: https://t.co/K0ZOWramxF https://t.co/qqotQ9bRSL"
2018-06-25 17:15:20,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-06-25 15:35:11,What if you could get the expertise your organization needs for free? Join us and @PYXERAGlobal to learn more about pro bono partnerships. https://t.co/05YJqiiiaY https://t.co/ERKWu3FEPh
2018-06-25 12:50:20,Inspiration for your week! #MondayMotivation https://t.co/YCrN5hGXCu
2018-06-24 19:30:17,Coming up this week at @FCCleveland! Leadership Conversations: 7 Budget Tips That Really Work with @AscendAdvisors on 6/26 https://t.co/cuuaDJ04Tw
2018-06-24 14:25:08,Job hunting? Check out the listings on PND's job board! https://t.co/spK8Q7qPjw #nonprofit #foundation #jobs
2018-06-23 19:25:06,LGBTQ people &amp; communities still face persistent hurdles to equality. What role are funders playing to address the gaps that still exist? Listen in on this conversation from June 2017: https://t.co/vEY7ch7xNF #Pride2018 #philanthropy https://t.co/G1cEa2iCQG
2018-06-23 14:40:11,"Have your seen our @issuelab LGBTQI issue area? Browse reports on civil unions, violence and bullying against queer and trans people, youth homelessness, workplace issues, and more. https://t.co/46tr10bYPO #Pride2018 https://t.co/Ws21iofh7p"
2018-06-22 19:25:08,Community foundations: Join our FREE webinar on 6/28 to see the latest Columbus Survey results: https://t.co/0cwO4exhl3 https://t.co/dJ9ESCjCko
2018-06-22 18:25:08,At @NYCAFP #FRDNY today? Come chat with our staff at booth 105 to discover new features of Foundation Directory Online that can help you achieve your #fundraising goals!
2018-06-22 17:25:10,"We had a lot going on at Foundation Center in May! Read about new resources, events, and initiatives here: https://t.co/1i4T285Ucb #philanthropy #nonprofits @fdncenter https://t.co/Wwza6ZLCsM"
2018-06-22 15:10:14,[BLOG] Anna Koob and Rachel Thomas reflect critically on the last five years of mapping human rights funding. What can we do better moving forward?https://t.co/4OXVnutoxA @hrfunders #AdvancingHumanRights #Philanthropy https://t.co/giJlynxOw9
2018-06-22 13:30:32,"We're at the @NYCAFP Fundraising Day today! Come visit us at booth 105 to explore how Foundation Directory Online can help you achieve your fundraising goals, smarter and faster. #FRDNY"
2018-06-22 12:20:11,"About half of the world’s animals and plants live in our rainforests! Meanwhile, foundation funding for #SDG15 #LifeonLand accounts for 4% of #SDG funding. Learn who the top funders are and where they’re investing: https://t.co/9Nyl2z4Oqj #WorldRainforestDay https://t.co/fLzW4GxVLT"
2018-06-21 19:35:08,"The latest financial snapshot of the community foundation field is now LIVE, courtesy of @CFInsights: https://t.co/PBs1vZvHvt https://t.co/q2t0HhkUcB"
2018-06-21 18:20:13,Throwback to this #NPOSpotlight: https://t.co/59yLkLonCX  The Africa Yoga Project seeks to empower youth and community members through yoga! @africayoga @pndblog #YogaDay
2018-06-21 15:30:40,Corporations provide pro bono services to generate sustainable impact in the community. How can your #nonprofit tap into that? https://t.co/05YJqiiiaY https://t.co/OAcQ9VZRXV
2018-06-21 12:30:31,"Provide resources to your community, &amp; serve as a capacity builder and connector to nonprofits in need - join our #training FIN tier today! https://t.co/CRDNUGKBXe https://t.co/61Rgk1vxvu"
2018-06-20 20:32:56,Hey @FundacionJuanfe your organization is featured in new research about the drivers of financial sustainability for local civil society organizations. Explore more here: https://t.co/I9lq0RMFB1
2018-06-20 18:15:18,Excited about the social sector and thrive in a fast-paced environment? We're looking for a rockstar Knowledge Services Associate to join our team! More info here: https://t.co/MptcPAFJDk #jobs #nonprofit #philanthropy
2018-06-20 17:20:14,"Are you publishing research on political campaigns, #elections, #voting or other aspects of U.S. #democracy? Make sure it’s in our @issuelab special collection. Suggest an addition: https://t.co/K0ZOWramxF https://t.co/ztOgL7VzTz"
2018-06-20 15:10:13,RT @FCSanFrancisco: Our Emerging Development Professionals Leadership Circle starts Aug 3! Join us &amp; your peers to share challenges and strategies for personal and organizational success. The cohort meets regularly thru Dec 14. https://t.co/9ncv63AkZ3 https://t.co/pGdM28bw0Q
2018-06-20 12:20:10,"Funding for migrants, IDPs, and refugees accounted for 5% of all #PeaceSecurity funding in 2015. Who were the top funders? Find out: https://t.co/gX1jQlgz0e #PSFIndex @PSFundersGroup #WorldRefugeeDay https://t.co/ycXSYmMmOk"
2018-06-20 07:20:06,See how philanthropic dollars are supporting the Sustainable Development Goals on a dynamically-updated dashboard: https://t.co/WQ8IfN5IhT #SDGs #philanthropy https://t.co/MkD3fQDhP9
2018-06-19 19:15:15,"DYK foundations have invested over $12.5B towards causes associated with #immigrants, #migrants, and #refugees in the US? Check out some quick facts and resources from organizations working on this issue every day. https://t.co/ZTjhVfcXlA @GrantCraft #ImmigrantHeritageMonth https://t.co/tLgN80PW5m"
2018-06-19 16:05:16,"New FIN Tiers are here! Know of a library, community foundation or nonprofit resource center that would benefit from partnering with Foundation Center and joining the network? Nominate them today https://t.co/Jn6ujBg9Mn https://t.co/ziVFasi3EN"
2018-06-19 14:02:37,It’s Here! Proud to announce the launch of the Funding Information Network’s #Access and #Training Tiers! Want to learn more? Register for our #FINinfo session https://t.co/vifMtyMSal https://t.co/f5ei8FBXPD
2018-06-18 17:10:17,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-06-18 15:01:21,WEBINAR: Map out a strong #fundraising strategy for the year with a development plan. Early Bird price through 7/17. https://t.co/OrXIT8PgKo https://t.co/wCGs68nSph
2018-06-18 12:50:15,Inspiration for your week! #MondayMotivation https://t.co/0sDeDcquIw
2018-06-17 20:10:08,"How can #nonprofit organizations proactively address the issues of diversity, equity, and inclusion in a way that generates positive and transformative change? Join us on June 19th for a fascinating and informative conversation with @CHANGEPhil https://t.co/pQ5RlndiIm #DEI"
2018-06-17 14:25:09,Job hunting? Check out the listings on PND's job board! https://t.co/WjvgRvjXh1 #nonprofit #foundation #jobs
2018-06-16 19:15:12,Do you know if your foundation is using its power effectively to support #socialjustice and equity? Find out using @NCRP's new #PowerMoves guide for foundations https://t.co/UgGgiZC1Yu  #philanthropy #PowerMovesEquity https://t.co/f709CTM7T5
2018-06-16 14:35:08,"Lumina Awards $1.6 Million for Racial Justice, Equity Programs https://t.co/yzgFGJu3CV  @LuminaFound #racialequityv"
2018-06-15 19:40:09,RT @COF_: Nominations for the 2018 @COF_ Awards are now open. Council members can nominate #foundations #nonprofits and individuals in #philanthropy that deserve recognition through July 25: https://t.co/3QHgNazRVs https://t.co/nyGSQJlqYa
2018-06-15 17:30:35,Did you know you can rent meeting space at our downtown New York offices? We'd love to host you! https://t.co/sc7Js2hTGb https://t.co/ooTn5FfyCB
2018-06-15 15:15:20,https://t.co/WQ8IfN5IhT tells the story of how philanthropic dollars are being used to help achieve the #SDGs around the globe. Explore the data! https://t.co/F20aVI7lSG
2018-06-15 13:01:47,"Meet Jasmin, a business analyst at Foundation Center who helps to make sure all of our internal systems are running like clockwork! Fun fact about Jasmin: her husband is a music producer/audio engineer so they run a recording studio out of their apartment! ??? #fcstaff https://t.co/p5p8Ln7xA1"
2018-06-14 19:45:21,Hey #data experts! @360Giving wants you to use their dataset to develop and visualize innovative solutions to two key questions facing the philanthropic sector. They will award prizes of between £2K and £6K to the best 3 responses! Learn more here: https://t.co/xE4g6DDEY4
2018-06-14 17:05:22,Hey Twittersphere! We're looking for a proactive and creative team member to help coordinate our social sector outreach marketing and social media efforts. Know someone great? Tell them to apply! https://t.co/o87o2Y5uQq #nonprofit #jobs
2018-06-14 15:05:12,Corporations provide pro bono services to generate sustainable impact in the community. How can your #nonprofit tap into that? https://t.co/05YJqiiiaY https://t.co/c5YeADw5Nu
2018-06-14 14:30:12,Reading: “A Disparity In Paper”: Recovering Chinese Charitable Traditions And The Struggle Against Western Philanthropic Imperialism from @HistPhil https://t.co/i0xuOKyISf
2018-06-14 12:40:11,"Have questions about how to use Foundation Directory Online to identify funding sources, build prospect networks, and win funding to support your mission? This YouTube channel has all the answers: https://t.co/T8vk1AlgDh https://t.co/eTrWG2QrXf"
2018-06-13 19:40:13,"Do you want to impact the success of nonprofits? We are looking for a passionate, energetic, and customer-focused professional to join our Customer Success team! Learn more here: https://t.co/0CZEfIJNKp #jobs #philanthropy #nonprofit"
2018-06-13 15:50:16,12 Key Digital Engagement Trends from the 2018 M+R Benchmarks Report https://t.co/bG5JhDS9Oe @MRCampaigns
2018-06-13 12:05:11,"RT @FCNewYork: Ask Us is a free service: Chat online with a Foundation Center expert, Monday-Friday, 9:30am to 5pm https://t.co/eN37Cg2WD7"
2018-06-13 07:10:08,Financial sustainability is a key piece of the puzzle to empower local organizations to take greater ownership of the development process. Learn more: https://t.co/I9lq0RMFB1 @LINClocal @peacedirect #ShiftThePower https://t.co/1bEpRNSEv1
2018-06-12 19:55:08,"How thoughtful are you when it comes to accepting volunteer support? Learn why it's important to create mutual, meaningful benefits for both your organization and the volunteer. https://t.co/zzTkv8OlXr https://t.co/o7PiuUna19"
2018-06-12 18:40:12,"?FOUNDATION CENTER DATA FACT ? In #China, SDG13 has received the most foundation funding since 2016, indicating a focus on combating climate change and its impacts. Learn more: https://t.co/nXtRnGM7Xm #SDGs https://t.co/bIvHSUoZiL"
2018-06-12 17:30:32,Reading: The Ethics of Designing Digital Infrastructure from @p2173 and Lyndon Ormond-Parker https://t.co/bUrNv8k8E9 @SSIReview
2018-06-12 15:05:15,[BLOG] @LINClocal's Matt Guttentag on why the system matters in CSO financial sustainability: https://t.co/e5CJSZJWdk @fdncenter @peacedirect #FacilitatingFinancialSustainability https://t.co/AMJgPybv2b
2018-06-12 12:20:10,"152 million children between the ages of 5 and 17 were subject to child labor in 2016. “We all have a role to play in changing this reality”, read more here https://t.co/vVdIy55Dfe @pndblog #WDACL"
2018-06-11 17:10:16,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-06-11 15:20:14,Competition for grant funding is fierce! Stand out by bringing your org's story to life: https://t.co/EPEukRQWfw #fundraising https://t.co/OX10tOyEuM
2018-06-11 14:05:16,".@360Giving wants you to use their dataset to develop and visualize innovative solutions to two key questions facing the grantmaking sector. They will award prizes of between £2,000 and £6,000 to the best three responses! Learn more here: https://t.co/xE4g6DDEY4"
2018-06-11 12:50:14,Inspiration for your week! #MondayMotivation https://t.co/AqbGWUDBMM
2018-06-10 19:10:11,Coming up this week at Foundation Center: [FREE LIVE WEBINAR] Introduction to Project Budgets - June 13 https://t.co/fHitOJVggF
2018-06-10 14:25:06,Job hunting? Check out the listings on PND's job board! https://t.co/WXdSmSWVRz #nonprofit #foundation #jobs
2018-06-09 19:05:08,"RT @wings_info: Do you think #philanthropy would work well without support organizations?  https://t.co/tulvOgQ3zC

#LiftUpPhilanthropy"
2018-06-09 14:15:11,.@metmuseum Launches Artists and Communities for Social Change Program https://t.co/ocQJ22a54a  #arts
2018-06-08 21:25:06,Hey @femcolombia your organization is featured in new research about the drivers of financial sustainability for local civil society organizations. Explore more here: https://t.co/I9lq0RMFB1
2018-06-08 20:20:11,Submerge yourself in https://t.co/DPdga4GuRT data and see how #oceanfunders are restoring our ocean https://t.co/xWcteRtJaw #WorldOceansDay https://t.co/rhLx0xMCAt
2018-06-08 18:45:11,Creating video content for your #nonprofit? Make sure it's the right length for the platform: https://t.co/Y1YndduXQm via @HubSpot
2018-06-08 17:15:13,"By 2025, it’s estimated that there will be 250 million tons of plastic in the ocean, which will outweigh all the fish. Who's doing something about it? You can use https://t.co/DPdga4GuRT to find out: https://t.co/9HWwMj283A @GivingCompass #WorldOceansDay  #philanthropy https://t.co/f6y21YXMsV"
2018-06-08 15:05:16,[BLOG] @LINClocal's Matt Guttentag on why the system matters in CSO financial sustainability: https://t.co/e5CJSZJWdk @peacedirect #FacilitatingFinancialSustainability https://t.co/y0JmBH21VF
2018-06-08 13:50:21,We’re going live on Facebook around 10 am ET to share our Millennials On A Mission panel discussion with @FCAtlanta. Hear from millennial grant makers and change makers. #millennialsmissionatl
2018-06-08 12:20:11,Plastics. Overfishing. Pollution. Found out how #Oceanfunders are combating these threats on #WorldOceansDay and everyday https://t.co/xWcteRtJaw https://t.co/JcUZERcPDc
2018-06-07 18:45:17,[BLOG] Anna Koob and Rachel Thomas reflect critically on the last five years of mapping human rights funding. What can we do better moving forward? https://t.co/4OXVnutoxA @hrfunders #AdvancingHumanRights #Philanthropy https://t.co/GJhPA5b6Ge
2018-06-07 17:05:16,Throwback to this great @GrantCraft blog post about how a funder shifted their grantmaking process to ask for proposals that potential grantees had already written for other funders! https://t.co/PvelSgdVh9 @lisapilar #philanthropy
2018-06-07 14:45:17,WEBINAR: @matt_schwartz_ of @heyconstructive shows you how to create a brand strategy &amp; use it. Early Bird price thru 6/14. https://t.co/A1yp75zXpX #marketing https://t.co/a6QSzbqQxC
2018-06-07 12:45:13,"Find helpful resources for starting a nonprofit, such as checklists, nonprofit associations, legal support, and government agencies by state - start searching today! https://t.co/AyJSiat8wI"
2018-06-06 20:20:11,Psst: we're hiring! Check out all of our opportunities here: https://t.co/lbSyFAviRI https://t.co/LFPSdDRt1s
2018-06-06 18:05:12,"RT @SSIReview: Why do #nonprofit collaborations fail? Often because of imbalances of power, writes @jonhuggett: https://t.co/tZaB19mV0l"
2018-06-06 17:05:15,https://t.co/WQ8IfN5IhT tells the story of how philanthropic dollars are being used to help achieve the #SDGs around the globe. Explore the data! https://t.co/3jf88lRmVu
2018-06-06 14:35:10,"RT @FCAtlanta: Join us for this month's Network at Noon : LGBTQIA Diversity and Inclusion Wed, Jun 13, 2018 at 12:00 PM. https://t.co/eFCHLRJFGO"
2018-06-06 12:35:09,"Get training at your pace, in your space. We bring the training to you. Learn more: https://t.co/jNLaus0CY1 https://t.co/wYTHPoMFVt"
2018-06-06 07:35:05,See how philanthropic dollars are supporting the sustainable development goals on a dynamically-updated dashboard: https://t.co/WQ8IfN5IhT #SDGs #philanthropy https://t.co/oX4LmB3z6h
2018-06-05 19:20:10,Don’t forget to give our #oceans some love this #WorldEnvironmentDay! Here’s how #Oceanfunders are working to protect the marine environment https://t.co/xWcteRtJaw https://t.co/sYy46NpDU7
2018-06-05 17:55:07,"?FOUNDATION CENTER DATA FACT ? In #China, #SDG13 has received the most foundation funding since 2016, indicating a focus on combating climate change and its impacts. Learn more: https://t.co/llA7zlXust #SDGs https://t.co/KgXErMhlli"
2018-06-05 17:20:15,On #WorldEnvironmentDay check out this blog post by @MeerimKG @charlp27 &amp; @a_d_moulton exploring how funders working at the intersections of environmental justice and #humanrights can use data to drive advocacy https://t.co/0TI3ZZ59m7 @hrfunders #AdvancingHumanRights https://t.co/nb23gjR9SS
2018-06-05 15:15:13,A big thank you to the @cpcs_gccuny Senior International Fellows for their recent visit with us! These are movers and shakers in community #philanthropy who are committed to strengthening civil society capacity in countries around the world. https://t.co/TvtJSsQN8Z https://t.co/esNyy1EyPG
2018-06-05 12:20:10,It’s #WorldEnvironmentDay. See how funders are supporting the conservation of our ecosystems at https://t.co/WQ8IfN5IhT. https://t.co/RacRNi8JUM
2018-06-04 19:30:29,Wondering how you can make knowledge sharing a part of your foundation’s DNA? Funders discuss the ways they’re making #transparency a norm in this #podcast:  https://t.co/YmrVgCLAyV #OpenForGood
2018-06-04 17:10:15,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-06-04 16:25:12,Do you know if your foundation is using its power effectively to support #socialjustice and equity? Find out using @NCRP's new #PowerMoves guide for foundations https://t.co/UgGgiZC1Yu  #philanthropy #PowerMovesEquity https://t.co/zQdWAg1dkD
2018-06-04 15:10:19,How can you get the right pro bono expertise for your #nonprofit? Join us &amp; @PYXERAGlobal to find out. https://t.co/05YJqiiiaY https://t.co/o6G8Oyhymi
2018-06-04 12:01:21,Inspiration for your week! #MondayMotivation https://t.co/JiDWC6cwDM
2018-06-03 20:10:08,WEBINAR: @matt_schwartz_ of @heyconstructive shows you how to create a brand strategy &amp; use it. Early Bird price thru 6/14. https://t.co/A1yp75zXpX #marketing https://t.co/AJcwVzHx71
2018-06-03 14:25:06,Job hunting? Check out the listings on PND's job board! https://t.co/OKoe2KM3xp #nonprofit #foundation #jobs
2018-06-02 19:05:12,"Foundations have invested over $50 billion in the #SDGs, but who’s counting? Learn more from @arif_ekram @laurenjbradford: https://t.co/WsqFWaVLf7 @pndblog #philanthropy https://t.co/ibwXY4R5s2"
2018-06-02 14:05:11,.@IBM Launches $30 Million Competition to Address #DisasterRelief https://t.co/DxSqL8UhQH  #tech
2018-06-01 20:10:11,Local funders and intermediary orgs play an important but overlooked role in the sustainability of civil society orgs. Explore this interactive network map to discover patterns in financial sustainability: https://t.co/nzHNNf08du @fdncenter @LINClocal @peacedirect #ShiftThePower https://t.co/43e26Pkcn0
2018-06-01 17:01:26,"Have questions about how to use Foundation Directory Online to identify funding sources, build prospect networks, and win funding to support your mission? This YouTube channel has all the answers: https://t.co/T8vk1AlgDh https://t.co/6U3RHkVucg"
2018-06-01 13:01:18,"We had a lot going on at Foundation Center in April! Read about new resources, events, and initiatives here: https://t.co/ghySVLY8wt #philanthropy #nonprofits https://t.co/pq9CEnORi9"
2018-05-31 19:05:18,From @pndblog: A Quick Guide to Digital Marketing for Nonprofits https://t.co/8ZNLGjthc0
2018-05-31 17:25:11,.@MeerimKG @charlp27 &amp; Amber Moulton explore how funders working at the intersections of environmental justice and #humanrights can use data to reflect on their work and drive advocacy https://t.co/0TI3ZZ59m7 @hrfunders #AdvancingHumanRights https://t.co/IRnoQVJXOk
2018-05-31 15:00:55,WEBINAR: Do your grant proposals bring your organization to life for potential funders? Early Bird price thru 6/7. https://t.co/EPEukRQWfw #fundraising https://t.co/rhx8ODKTFu
2018-05-31 12:00:56,"Find helpful resources for starting a nonprofit, such as checklists, nonprofit associations, legal support, and government agencies by state - start searching today! https://t.co/AyJSiat8wI"
2018-05-31 07:10:06,What is the value of #philanthropy infrastructure? What trends are we noticing?  Check out our own @jenbo1's report on a lively @Alliancemag Breakfast Club discussion at the @The_EFC Annual General Assembly: https://t.co/a0mauDwyWf #PhilanthropyWorks
2018-05-30 19:55:08,"RT @GlobalGiving: Improve your nonprofit's effectiveness with these 5 questions from @wisegiving, @GuidestarUSA, and @IndSector: https://t.co/EUhJwhlMrT"
2018-05-30 18:05:13,"We know opening up isn’t easy. We're recognizing foundations who commit to sharing their challenges, successes, and failures through a new #OpenForGood award: https://t.co/QUaj4bIpOJ. Nominate an organization today! https://t.co/rNn5V0issB"
2018-05-30 17:40:10,"Do you want to impact the success of #nonprofits? We are looking for a passionate, energetic, and customer-focused professional to join our Customer Success team to empower nonprofits with our best in class tools. More info here: https://t.co/LX6WLL9rTX #jobs #nonprofit"
2018-05-30 16:30:10,"Financial sustainability is a critical, but under-resourced issue for civil society organizations. Learn more: https://t.co/I9lq0RMFB1 @LINClocal @peacedirect @USAID https://t.co/oPbsysoIwZ"
2018-05-30 14:40:11,RT @NTENorg: “You’re more likely to draw attention and engage your key audiences if you mix things up a bit.” Writing tips for #nonprofits. #nptech https://t.co/upXkLvtJnU
2018-05-30 12:40:09,RT @FCCleveland: Join us on 5/31 to hear our panel of experts share best practices on how to make your next Special Event truly stand out! @AFPCleveland https://t.co/nWF59wvisu
2018-05-30 07:25:05,"Foundations have invested over $50 billion in the #SDGs, but who’s counting? Learn more from @arif_ekram @laurenjbradford: https://t.co/QPWfj8cj8o @pndblog #philanthropy https://t.co/6kdU1JfFJV"
2018-05-29 20:25:08,Working on your annual report?  Here are 9 email templates for your  communications https://t.co/1m08blsROH via @classy
2018-05-29 19:30:20,"Opinion: To Slow the Erosion of Trust in Democracy, Support the Arts https://t.co/i82QvhS33W via @Philanthropy"
2018-05-29 18:20:09,"Arts and cultural production are 4.2% of the U.S. economy, yet impact investing in arts and culture is 0%. Find out why, and what you can do about it. https://t.co/IDX1kjezSg @GIArts @UpstartCoLab @BonfilsStanton @fdncenter #impinv https://t.co/nkGesvEvbm"
2018-05-29 17:05:15,"Is #PhilanthropyinBrazil punching below its weight? New report discusses factors that are holding it back. @psjpnetwork @WINGS @Alliancemag @Rede_de_Fundos
https://t.co/0OxVZRQLa8"
2018-05-29 15:45:27,"PODCAST: “Until recently, #philanthropy wasn’t something you went and got a master’s degree in; it was all on-the-job learning...” Hear from @CindyRizzo on how knowledge sharing impacts the work of foundations and their grantees https://t.co/xnluJFtmgw @ArcusLGBT #OpenForGood"
2018-05-29 14:34:51,We're so excited that our talented director of programs @MissJMendez has joined the board of the @AllianceforNPM where she'll continue to help nonprofits achieve positive social change! https://t.co/eaIL4LFfgU
2018-05-29 12:25:07,"Get training at your pace, in your space. We bring the training to you. Learn more: https://t.co/jNLaus0CY1 https://t.co/eukodH8LFj"
2018-05-29 07:41:41,Our director of global partnerships @laurenjbradford and director of @grantcraft and stakeholder engagement @jenbo1 are at @The_EFC conference #PhilanthropyWorks. Follow them for insights on global philanthropy the next few days. https://t.co/h95NwGVzrY
2018-05-28 21:15:11,[BLOG] Michael Moscherosch @engineer4change shares two common approaches to providing sanitary pads for underserved populations| #MHDay2018 #NoMoreLimits #SDG6 https://t.co/tqgK0lTyBT https://t.co/Sxyprj2dEg
2018-05-28 20:05:09,Bloomberg Philanthropies Invests $42 Million in 'What Works Cities' https://t.co/sm0518KWih  @BloombergDotOrg #data #publicaffairs https://t.co/2yGOmWSoX7
2018-05-28 17:10:15,Searching for grants? Check out the latest #RFP list on PND https://t.co/ImT39Ud7Uz #nonprofit
2018-05-28 14:55:10,[Blog] Today is menstrual hygiene day| @ChrisBobel shares why menstruators need more than something to bleed on https://t.co/UkXaeNsAPY #mhday2018 #NoMoreLimits @WASHfunders https://t.co/UVxEOlRlqI
2018-05-28 12:40:11,Inspiration for your week! #MondayMotivation https://t.co/LUNo6c0474
2018-05-27 20:15:09,WEBINAR: Do your grant proposals bring your organization to life for potential funders? Early Bird price thru 6/7. https://t.co/EPEukRQWfw #fundraising https://t.co/L5LFyOgFT1
2018-05-27 14:25:06,Job hunting? Check out the listings on PND's job board! https://t.co/ayxfKAxSJN #nonprofit #foundation #jobs
2018-05-26 19:05:09,Is there still a role for international philanthropy in Brazil? Find out in new report by Caroline Hartnell &amp; Andrew Milner published by @psjpnetwork @WINGS @Alliancemag @Rede_de_Fundos https://t.co/2sVWPXJLFI
2018-05-26 14:15:13,".@XPRIZE to Crowdsource Prizes in #Energy, Food, #Environment https://t.co/fUZC4lNpt6 https://t.co/2QFb0DhyWW"
2018-05-25 20:15:14,Do you know if your foundation is using its power effectively to support #socialjustice and equity? Find out using @NCRP's new #PowerMoves guide for foundations https://t.co/UgGgiZC1Yu  #philanthropy #PowerMovesEquity https://t.co/dKR8f1qU5q
2018-05-25 18:20:11,Could innovation help you solve problems like how to inspire donors to give more? https://t.co/Bl7xC7LF0a via @GuideStarUSA
2018-05-25 17:50:10,"In this #podcast, funders share practical tips on how to become a better knowledge sharer. Spoiler alert: it doesn’t have to be complicated! https://t.co/HSijwVdVTD @PackardFdn @MooreFound @Hewlett_Found @First5LA @HCFHawaii #OpenForGood"
2018-05-25 15:15:18,"Foundations have invested over $50 billion in the #SDGs, but who’s counting? Learn more from @arif_ekram @laurenjbradford: https://t.co/QPWfj8cj8o @pndblog #philanthropy https://t.co/gmZ8F56ZVh"
2018-05-25 13:20:13,Professional development doesn't have to happen in the office.  Get trained wherever with our self-paced learning courses: https://t.co/QSoLEPoBBV https://t.co/9ih6v3GRiT
2018-05-24 20:40:09,What is the potential of #philanthropyinbrazil? Find out in new report by Caroline Hartnell &amp; Andrew Milner published by @psjpnetwork @WINGS @Alliancemag @Rede_de_Fundos https://t.co/8fbcNKscIo
2018-05-24 19:10:16,.@MeerimKG @charlp27 &amp; Amber Moulton explore how funders working at the intersections of environmental justice and #humanrights can use data to reflect on their work and drive advocacy https://t.co/0TI3ZZ59m7 @hrfunders #AdvancingHumanRights https://t.co/T97xn2oPAJ
2018-05-24 18:45:14,RT @BridgespanGroup: Strong CEOs attract strong board members and encourage strong governance – so @YMCA uses structured #leadership development to support new CEOs. What they’ve learned: https://t.co/SuKjdP3sCQ https://t.co/kNdPSU1sId
2018-05-24 17:01:05,Throwback to when our Foundation Directory looked like this! Now it's all online with a new look: https://t.co/ktZB6s6yqK #TBT https://t.co/ja7h7dWQLc
2018-05-24 14:55:12,"Brand Strategy + Web Design = Engaged Supporters 
Find out more + earn 1.5 #CFRE education points. https://t.co/A1yp75zXpX #marketing https://t.co/L0ZgtWqcwv"
2018-05-24 12:05:14,"Our sample documents feature a winning collection of #grant proposals, business plans, and more docs you need to make your case to #funders. https://t.co/6GCoZXhewU"
2018-05-23 19:20:12,Psst: we're hiring! Check out all of our opportunities here: https://t.co/lbSyFAviRI https://t.co/v0WLZFIiPz
