created_at,text,year
2017-11-08 15:00:43,Amendment from @repjohnlewis to strike Sec 5201 from #TaxRefom bill is being debated now. Watch live at https://t.co/vJMiTd9WMg and call your Reps to let them know to support this amendment to keep politics out of our houses of worship https://t.co/6wdamUrJKx,2017
2017-11-08 14:58:23,"Provisions in the #taxreform bill
☑️ Politicize houses of worship
☑️ Make $1 billion in political contributions every election cycle now tax-deductible
☑️ Reduce giving to the work of #nonprofits by $13 billion each year

Strike Section 5201 and incorporate HR3988",2017
2017-11-08 14:17:32,New piece in @thehill from @NatlCouncilNPs and @BJContheHill: There’s a wolf in sheep’s clothing hiding in the #TaxRefom bill https://t.co/B6KOhs0mXf Strike Sec5201 and preserve the #JohnsonAmendment https://t.co/iD4s1eL0kp,2017
2017-11-07 20:51:17,Dr. Evil would love this: $1 billion in newly tax-deductible political contributions each election cycle https://t.co/tiq8zuIWNJ #TaxReform https://t.co/keKaZDtKL6,2017
2017-11-07 20:11:34,House Tax Bill Gives Political Churches a Multi-Billion Dollar Payoff https://t.co/tiq8zuIWNJ #TaxReform #JohnsonAmendment #DarkMoney https://t.co/FUDQNSS46n,2017
2017-11-07 16:00:23,There are elections today in communities across the country. Be sure to get out and make sure your voice is heard! #ElectionDay https://t.co/irwDTQamjF,2017
2017-11-06 16:56:52,"From @DavidLThompson6 and @npquarterly: The Good, the Bad, and the God-awful: #Nonprofit Bottom Lines on #TaxReform https://t.co/LDzcQCvAXz https://t.co/ODnv7ZEUzh",2017
2017-11-03 15:51:35,Proud to be part of this great group of speakers at #npdriven17 to strengthen Ontario's nonprofit sector: https://t.co/NKF8ZouvGQ @o_n_n https://t.co/RetBcwnnyQ,2017
2017-11-03 14:02:54,Must-read from @KCStar editorial board for @WaysandMeansGOP and @WaysMeansCmte on why the #JohnsonAmendment should remain as-is https://t.co/CJW4pySd4T,2017
2017-11-02 21:36:13,What would #TaxReform bill's effects on #nonprofits be? Our analysis https://t.co/Fpt6cOxU2l #JohnsonAmendment https://t.co/OaCGdxTTTe,2017
2017-11-02 18:11:41,"Reducing % of people who can access from 30% to 5% isn't ""continuing"" #Nonprofits would lose $13 billion https://t.co/5rqy8G7iKz #TaxReform https://t.co/eDuVhFavt0",2017
2017-11-02 17:26:38,Could not agree more https://t.co/2z5WVbDspm,2017
2017-11-02 16:33:45,A powerful statement for why the #JohnsonAmendment is so important https://t.co/MFhSzwRafS,2017
2017-11-02 16:23:17,"From @NatlCouncilNPs: #Nonprofits, Nation Cannot Afford This Proposed #TaxReform Plan https://t.co/5rqy8G7iKz #JohnsonAmendment https://t.co/grcBOd6Syq",2017
2017-11-02 14:47:10,"Once #TaxReform bill is released, we'll analyze what it means for #nonprofits. Want the details? Subscribe at https://t.co/VJ0UzTGJIm",2017
2017-11-02 14:07:15,WRONG! Data show charitable deduction is significant incentive to give more to work of #nonprofits. Fix with Universal Deduction. #TaxReform https://t.co/naE2bbzE3x,2017
2017-10-31 19:00:01,Have you checked out @Grant_Advisor from @CalNonprofits and @SmartNonprofits yet? @FastCompany article: https://t.co/mgRZuGLgDI #nonprofits,2017
2017-10-31 18:10:59,Our fear is anyone who gets in the way of a #nonprofit achieving its mission! #nonprofitfearfest https://t.co/sn9B2T6DPC,2017
2017-10-30 21:13:53,Call your Reps TODAY before #TaxReform bill comes out Protect the #JohnsonAmendment and keep partisan politics away from #nonprofit missions https://t.co/1mePnidHlu,2017
2017-10-30 18:13:03,Have you called yet? Your voice needed TODAY to keep #JohnsonAmendment repeal out of #TaxReform https://t.co/J3UJkMTROL https://t.co/GsOtyPYrdb,2017
2017-10-30 17:00:15,I don’t want partisan elections dividing tax-exempt houses of worship &amp; #nonprofits. Protect the #JohnsonAmendment https://t.co/gE5cPUQJXL,2017
2017-10-30 16:15:17,Keep partisan politics away from #nonprofit missions. Call TODAY to keep #JohnsonAmendment repeal out of #TaxReform https://t.co/wGBjpqDxLv https://t.co/jk1sQXgXwL,2017
2017-10-30 13:25:10,It's quick. It's easy. It will protect #nonprofits and houses of worship from partisan politics. https://t.co/J3UJkMTROL #JohnsonAmendment,2017
2017-10-26 20:34:52,Congratulations! https://t.co/CkUvukSoeq,2017
2017-10-26 18:54:41,Truly inspiring seeing the work of #nonprofits like @WCKitchen helping in recovery efforts https://t.co/mAoXyOQXUP https://t.co/LvekPQjdLF,2017
2017-10-26 16:52:40,Every #nonprofit has a role in disaster response h/t @CalNonprofits for highlighting some you might not think of https://t.co/ZjAG4Y8Yog https://t.co/oC151UdQcG,2017
2017-10-26 15:10:33,Join hundreds of #nonprofits on 10/30 in speaking up for nonpartisanship https://t.co/on0wUZMIw0 #JohnsonAmendment,2017
2017-10-20 18:23:48,New in @thehill: A Very Unhappy 100th birthday for the charitable deduction  https://t.co/LzWmdfcnvl #nonprofit https://t.co/Jt7lnZGPJC,2017
2017-10-17 22:47:08,Recommend reading through this highly insightful thread on the #JohnsonAmendment. Great job setting the record straight. https://t.co/oaBMj8Rcom,2017
2017-10-17 15:36:22,"Donations of cash, rather than ""stuff"" can make the most difference after a disaster H/T @GlobalGiving https://t.co/DkQD8hTHXS #CashNotStuff https://t.co/grq0DlWDd3",2017
2017-10-16 17:52:56,#Nonprofits have a big stake in issues before Congress - from #taxreform to the #ACA and more. Find out the latest: https://t.co/SYZRH5P2Es,2017
2017-10-11 17:57:32,What is the secret sauce for good #nonprofit/funder relationships? https://t.co/1zyQHpdYeu h/t @exponentphil https://t.co/aXafgySLSg,2017
2017-10-11 15:17:00,A Universal Charitable Deduction has been proposed by @RepMarkWalker. Our thoughts on it could mean for #nonprofits: https://t.co/Fgsl8Z6iNc https://t.co/dSqpExJ2BJ,2017
2017-10-11 14:03:46,Important development for #nonprofits to follow as #taxreform conversations continue https://t.co/JfGmnXesPU,2017
2017-10-10 18:53:15,"#Nonprofits, are you searching for the perfect person to help advance your mission? Post your open #jobs at https://t.co/cBc45juz6A https://t.co/0oliFPP40X",2017
2017-10-05 18:54:45,"Even if the charitable deduction remains, #taxreform could have a significant impact on #nonprofits.  Details at https://t.co/qfmftuLk3h https://t.co/qcmJXX5Rhn",2017
2017-10-04 21:13:59,Hi Taïna. Looking forward to working with you! https://t.co/xBd7CbGG5d,2017
2017-10-03 18:11:00,"100 years ago today, the charitable deduction became law. This incentive to give continues to support the work of #nonprofits every day. https://t.co/K4bQKGxnbI",2017
2017-10-03 17:36:10,"Wise words as people seek to support recovery efforts in Puerto Rico, Texas, and Florida. https://t.co/He8wQ9io8q",2017
2017-10-03 16:30:01,#TaxReform framework would reduce impact of charitable deduction. Urge Congress not to ruin deduction's 100th bday https://t.co/koCVwzWyXg https://t.co/kyJz5zeY9s,2017
2017-10-03 14:42:01,How we feel about the charitable deduction's 100th birthday #nonprofits https://t.co/0dsPXTOpKh,2017
2017-10-02 17:46:03,What #nonprofits need to know as #taxreform process commences https://t.co/koCVwzEY5I https://t.co/Xt1rfNBErr,2017
2017-10-02 13:12:02,Could not agree more. Our hearts are with those injured and the families of those who tragically lost their lives. #NoMoreViolence https://t.co/UP8torJXhE,2017
2017-09-28 15:30:03,Check out new Tools to Engage resource library for #nonprofits from @BldingMovement https://t.co/sy2HKJcLyj https://t.co/g1c8QeeFp5,2017
2017-09-27 16:59:21,How could today's #taxreform proposal affect the work of #nonprofits? Read our statement at  https://t.co/zMbmvtf9mt https://t.co/ROG4mgkuuW,2017
2017-09-27 15:17:39,Statement from @NatlCouncilNPs: #Nonprofits are appreciative and apprehensive about #taxreform framework https://t.co/zMbmvtf9mt https://t.co/9r21w9tFh2,2017
2017-09-27 14:47:00,Is your #nonprofit considering going solar? Check out new resource from All Points North Foundation https://t.co/bguaa4LMZJ https://t.co/AYodZRmStl,2017
2017-09-26 21:53:43,"When it comes to #nonprofit missions, every vote matters - from local to national races. Are you registered?
#NationalVoterRegistrationDay https://t.co/gpr1p35gMn",2017
2017-09-26 21:18:57,Care about a particular #nonprofit's mission? Be sure you are registered to vote. #NationalVoterRegistrationDay https://t.co/WtsGhTU1Yn https://t.co/ASK2AG5oua,2017
2017-09-26 14:44:15,Are you registered? Is everyone at your #nonprofit? Each vote can make a difference! #NationalVoterRegistrationDay https://t.co/WtsGhTU1Yn https://t.co/LtodEn4yBo,2017
2017-09-25 18:53:02,More than 5500 #nonprofits have signed on to protect the #JohnsonAmendment. Join them at https://t.co/4he2o1wq4k #MissionMonday https://t.co/9QEnyTmckU,2017
2017-09-25 18:53:00,Political endorsements have no place in #nonprofits. Keep the #JohnsonAmendment intact. Sign on at https://t.co/4he2o1wq4k #MissionMonday https://t.co/y94tdX9OoE,2017
2017-09-25 18:51:48,Don't let pulpits and #nonprofits be co-opted for partisan purposes. Protect #JohnsonAmendment at https://t.co/4he2o1wq4k #MissionMonday https://t.co/S1zX2tU7cj,2017
2017-09-25 18:51:01,"""Partisanship seeks to divide, not to connect, community members"" Keep the #JohnsonAmendment and its protections in place #MissionMonday https://t.co/IbCUf8RZgh",2017
2017-09-25 18:49:48,"Keep focus on #nonprofit missions, not narrow partisan interests. The long-standing #JohnsonAmendment ensures this. #MissionMonday https://t.co/D69z7nHGnI",2017
2017-09-25 18:48:53,Being nonpartisan is critical to the advancement of #nonprofit missions. Protect the #JohnsonAmendment #MissionMonday https://t.co/m4eBTNxVKj,2017
2017-09-25 18:47:01,Keep #nonprofit missions clear of political motives and ambiguities. Protect the #JohnsonAmendment at https://t.co/4he2o1wq4k #MissionMonday https://t.co/geOWIqDGSv,2017
2017-09-25 18:47:01,Don't let partisan politics distract from #nonprofit missions. Protect the #JohnsonAmendment at https://t.co/4he2o1wq4k #MissionMonday https://t.co/ikVqUz00aE,2017
2017-09-25 18:46:01,#JohnsonAmendment helps #nonprofits keep the neutrality necessary to create positive change. Keep it in place! #MissionMonday https://t.co/YAEMug0j5A,2017
2017-09-25 18:44:54,#Nonprofits being asked for donations and endorsements would be in a no-win situation. Keep the #JohnsonAmendment in place. #MissionMonday https://t.co/xjwHZJLmYn,2017
2017-09-25 18:42:00,It's not just about missions: regulators of #nonprofits also say the #JohnsonAmendment is sound policy. Let's protect it! #MissionMonday https://t.co/KG8yZwozpG,2017
2017-09-25 18:42:00,Don't blur lines between charitable work &amp; partisan political activities. #Nonprofits rely on public trust #JohnsonAmendment #MissionMonday https://t.co/kDu34qbGfs,2017
2017-09-25 18:41:00,Don't shift #nonprofit focus from policies to politics. Keep the #JohnsonAmendment #MissionMonday https://t.co/4he2o1wq4k https://t.co/DY1G9RzSRp,2017
2017-09-25 18:39:35,"""Politicians come and go,"" but #nonprofit missions must ""transcend partisan politics"" Protect the #JohnsonAmendment #MissionMonday https://t.co/NiMFql1yfK",2017
2017-09-25 18:37:00,Every penny redirected to politicians means fewer people in our communities being served. Keep #JohnsonAmendment in place. #MissionMonday https://t.co/5AKIZkWiiF,2017
2017-09-25 18:36:38,"Partisanship has no place in the work of #nonprofits. Protect the #JohnsonAmendment at https://t.co/4he2o1wq4k
 #MissionMonday https://t.co/y9jSkG6ztr",2017
2017-09-25 18:33:01,#Nonprofits need to be able to bring people together regardless of party affiliation. Keep the #JohnsonAmendment #MissionMonday https://t.co/EWMlu1L5Q4,2017
2017-09-25 18:31:45,#Nonprofits need to work with representatives of all political parties to serve their communities. Keep the #JohnsonAmendment #MissionMonday https://t.co/PdNZ2B3jsy,2017
2017-09-25 18:30:27,"#Nonprofit voices should be raised for issues related to their missions, not for candidates. Keep the #JohnsonAmendment #MissionMonday https://t.co/TPSx2Rn1ZK",2017
2017-09-25 18:27:05,Let #nonprofits focus on #CommunityNotCandidates. Keep the long-standing protections of the #JohnsonAmendment in place. #MissionMonday https://t.co/2uydefmnE9,2017
2017-09-25 18:22:00,Politics and missions of #nonprofits and churches don't mix. Sign on to protect the #JohnsonAmendment https://t.co/4he2o1O0VS #MissionMonday https://t.co/Me3tEe0yUv,2017
2017-09-25 18:13:02,"""Caring for one another is a human issue, not a partisan one"" Protect the #JohnsonAmendment and #nonprofit nonpartisanship #MissionMonday https://t.co/3HzFbpEYzR",2017
2017-09-25 18:06:00,#Nonprofits and churches operate for the public good. The #JohnsonAmendment keeps that vital trust intact. #MissionMonday https://t.co/PtHKJvmeSq,2017
2017-09-25 18:03:00,"No one seeking assistance from a #nonprofit should have to consider its political leanings. Keep the 
#JohnsonAmendment #MissionMonday https://t.co/I9A4oCVNS0",2017
2017-09-25 18:00:51,Churches and #nonprofits want to serve their missions not candidates. Protect the #JohnsonAmendment. #MissionMonday https://t.co/S3REXNIOqD,2017
2017-09-25 17:25:02,Join us in tweeting up a storm from 2-3pm ET. Share why #JohnsonAmendment is vital to your #nonprofit's mission. #MissionMonday https://t.co/SLNUcTtFkx,2017
2017-09-25 15:57:35,Join us for #MissionMonday: Share how partisan politics would hurt your #nonprofit's ability to advance its mission https://t.co/4he2o1wq4k https://t.co/qu5wgeo6qq,2017
2017-09-18 16:38:47,"Latest on state #budgets, DOL #overtime rule, 2020 Census, and latest from Capitol Hill  #Nonprofit Advocacy Matters https://t.co/LHrsrBNn6N https://t.co/czQVpO57Ea",2017
2017-09-15 15:34:00,"We’re joining over 3,000 groups in celebrating #NationalVoterRegistrationDay on Sept 26! #BeVocalVoteLocal &amp; join us https://t.co/8sb3kbk8Gl https://t.co/zxjVsEGBMK",2017
2017-09-14 17:23:26,True! Many are surprised to learn that #nonprofit employees make up more than 10% of the workforce https://t.co/5FbGURyTnN https://t.co/R3LwZkiutB,2017
2017-09-14 15:47:00,"#Nonprofit employees: as you help others, don't forget about your future https://t.co/2FzNdEA2iu Thx to @SEC_Investor_Ed for guest post https://t.co/mgn4vn2Ycc",2017
2017-09-14 15:00:36,#Nonprofits provide value to their communities in many ways. https://t.co/zimlAKqL9e,2017
2017-09-13 17:01:27,From board diversity to retirement planning: how you can shape your #nonprofit's future https://t.co/vy9EkbBHb3 https://t.co/APioADmQb6,2017
2017-09-12 18:53:47,Getting started in about 10 minutes. Share your thoughts with @SBAgov.  Register at https://t.co/Ayglzw07V5 https://t.co/iUhoWFAm9Z,2017
2017-09-12 15:09:00,"Later today, we'll be talking with @SBAgov about regulations affecting #nonprofits, including #overtime. Join us at https://t.co/Ayglzw07V5 https://t.co/YWFUai1wVV",2017
2017-09-08 17:40:00,Want to help those affected by #HurricaneHarvey and #HurricaneIrma? Here are some tips for donors and #nonprofits: https://t.co/7dZ7MxLFqg https://t.co/vdrFOf3Z8K,2017
2017-09-08 14:58:11,Join us on Sep. 12 at 3pm Eastern for a special call with @SBAgov. to discuss regulations affecting #nonprofits. https://t.co/Ayglzw07V5 https://t.co/tnltU9fulQ,2017
2017-09-07 16:37:21,NASCO and @NatlCouncilNPs call on Congress to defend common law and common sense in @thehill op-ed #JohnsonAmendment https://t.co/lxgR8l9AGu https://t.co/txAMuqmNwX,2017
2017-09-05 17:49:11,Why #nonprofits and foundations have a big stake in the continuing debate over #overtime rules https://t.co/J8FgQWBPX3 via @Philanthropy https://t.co/kWF2yWC2GI,2017
2017-09-05 16:28:31,"Latest on #overtime rule, grants reforms, nonpartisanship, TABOR, and more in today's #Nonprofit Advocacy Matters https://t.co/VlwIXYO3wC https://t.co/vfNx947SFn",2017
2017-08-29 20:17:47,What can we expect at the federal level for #nonprofits in the year to come? https://t.co/0WEXs5afS4 via @wildwomanfund,2017
2017-08-28 14:06:37,Thinking of all those affected by #HurricaneHarvey and thankful for everyone extending a helping hand https://t.co/MairX03PFn,2017
2017-08-25 18:56:00,"""Caring for one another is a human issue, not a partisan issue"" #Nonprofits, protect the #JohnsonAmendment at https://t.co/4he2o1wq4k https://t.co/c77S9buF2M",2017
2017-08-25 18:50:00,Positive change by #nonprofits and #philanthropy relies on #neutrality. Keep the #JohnsonAmendment https://t.co/4he2o1O0VS https://t.co/BF3HqrpVbf,2017
2017-08-25 18:48:13,"99 religious orgs, 4,000 religious ldrs, 89% of evangelical pastors, 5,500 #nonprofits, and 72% of voters want #JohnsonAmendment maintained https://t.co/A60wBK8lOn",2017
2017-08-25 18:45:00,The divisiveness of partisan politics has no place in #nonprofits or places of worship. Maintain  #JohnsonAmendment https://t.co/4he2o1O0VS https://t.co/Dftr3Ucvga,2017
2017-08-25 18:40:00,"Weakening the #JohnsonAmendment would be devastating to #nonprofits that depend on connections, not division, to serve their communities. https://t.co/taaEZHePSO",2017
2017-08-25 18:35:01,No one seeking a #nonprofit's assistance should ever have to consider that organization's partisan leanings. Protect the #JohnsonAmendment https://t.co/vaBcmwFfmp,2017
2017-08-25 18:30:00,"Weakening the #JohnsonAmendment could cause confusion between federal and common law, say state charity officials https://t.co/j8MyYzG5md https://t.co/CtPpidXba5",2017
2017-08-25 18:23:00,Partisan politics and #nonprofit missions don't mix. #JohnsonAmendment keeps focus on #CommunityNotCandidates https://t.co/4he2o1O0VS https://t.co/7OeXxiwIba,2017
2017-08-25 18:20:00,#Nonprofits need to work with people of all political parties to advance their missions. Protect #JohnsonAmendment https://t.co/4he2o1wq4k https://t.co/WGgF0qMgf8,2017
2017-08-25 18:17:01,Partisan politics can be damaging to #nonprofit missions. Protect the #JohnsonAmendment and nonpartisanship https://t.co/4he2o1O0VS https://t.co/o3AXSKIGJe,2017
2017-08-25 18:11:00,Confidence that donations won't be diverted to political candidates is vital to #nonprofits. Join NASCO and protect the #JohnsonAmendment https://t.co/j6oV9rKL33,2017
2017-08-25 18:03:00,More than 5500 #nonprofits have called on Congress to protect the #JohnsonAmendment Join them at https://t.co/4he2o1wq4k https://t.co/xt43PTgsY3,2017
2017-08-25 15:15:50,Now is a great time to advance your #nonprofit's mission through everyday advocacy. Help your Reps get to know your nonprofit's impact. https://t.co/ODLX3TcnsJ,2017
2017-08-24 17:21:14,"State #charity officials say ""#JohnsonAmendment is sound policy. Efforts to repeal it should be opposed"" https://t.co/j8MyYzXGKN #nonprofit https://t.co/Bk0lOts8XE",2017
2017-08-22 18:15:40,Have the benefits of government grant/contract reform reached your #nonprofit? Let us know in this short survey  https://t.co/WXdQytrtuV https://t.co/zpu79t5nfV,2017
2017-08-21 16:40:03,"Updates on the September Agenda for Congress, State Budgets, and #Nonprofit Advocacy in Action in today's issue https://t.co/54wsZcgmQ0 https://t.co/qGXOCAJvMZ",2017
2017-08-17 20:52:31,"Not just in Colorado, but also across the country as the chair of our Board of Directors. Thanks, Renny! https://t.co/FBIy4VkzRi",2017
2017-08-17 20:24:43,"On #nationalnonprofitday, we celebrate the missions of #nonprofits across the country and the difference they are making every day! https://t.co/zCjiquoVpN",2017
2017-08-17 17:00:35,Our latest podcast details 10 steps for #nonprofits to manage potential conflicts of interests https://t.co/yLu95EZ7hI https://t.co/3PNMmgrlcn,2017
2017-08-16 17:02:00,Thanks to Pres. Eisenhower for signing the #JohnsonAmendment into law 63 years ago today. Learn more https://t.co/5uJ10scCbN #nonprofit https://t.co/bw1WfvwzBc,2017
2017-08-16 14:51:00,Celebrating 63 years of the #JohnsonAmendment Protecting charitable #nonprofits and foundations from political extremism since Aug 16 1954. https://t.co/fYQb8awjgh,2017
2017-08-15 21:08:53,The protections of the #JohnsonAmendment are vital to houses of worship and all 501(c)(3) #nonprofits. Keep focus on #CommunityNotCandidates https://t.co/AWStfPcTPq,2017
2017-08-09 16:41:11,Permanently Driving Off Donors  (and what you can do to prevent it!) https://t.co/XMdVjBRxp1 #fundraising #nonprofit https://t.co/nNLSfNzwdY,2017
2017-08-08 18:30:16,Wise words from someone we're proud to call one of our board members. #trustyourcompass https://t.co/pMWgdyAg6W,2017
2017-08-08 14:49:48,The DOL is seeking comments on potential changes to #overtime rules that could affect #nonprofits. Read our analysis https://t.co/TU8UJx2n1j https://t.co/otTXlph5qL,2017
2017-08-07 17:55:20,Take advantage of the Congressional recess to advance your #nonprofit's mission through advocacy? Here's how: https://t.co/QLYDNrw64R https://t.co/iutuppwfza,2017
2017-08-07 17:33:40,"Latest on #overtime rules, state budgets, and effects of upcoming Congressional action on #nonprofits https://t.co/VHdCFGR2Xt",2017
2017-08-07 14:48:17,What could #taxreform mean for #nonprofits and charitable giving? Our own @DavidLThompson6 weighs in https://t.co/r060b4MHWJ via @CNNMoney https://t.co/QpbN56jMJF,2017
2017-08-03 19:56:45,"Solving community problems is first and foremost, not political campaigns, political candidates... https://t.co/4he2o1wq4k #JohnsonAmendment https://t.co/l94RMa4GUW",2017
2017-08-01 20:37:38,Honored to be recognized as part of #NPTpower50 https://t.co/VyjmO1GDIZ Congratulations to all #nonprofit leaders making a difference https://t.co/P05hVIfX82,2017
2017-08-01 20:32:07,"""Caring for one another is a human issue, not a partisan one"" Join Volunteers in Medicine and 5000 others Sign on at https://t.co/4he2o1wq4k https://t.co/mo6aeQTjYJ",2017
2017-08-01 16:35:58,Join this puppy in telling politicians to keep their partisan paws off of #nonprofit missions https://t.co/lIw4gP6G2W #JohnsonAmendment https://t.co/FvjIuxJaSV,2017
2017-07-27 15:15:11,#Nonprofits like @westerncan are more effective because focus on #CommunityNotCandidates - Protect #JohnsonAmendment https://t.co/4he2o1wq4k https://t.co/nhjhmcWR1F,2017
2017-07-25 17:06:44,How is your #nonprofit approaching risk management? Are you considering the unpredictable risks? https://t.co/qS2lKoYjnk h/t @npquarterly https://t.co/C8nZbvWr3N,2017
2017-07-24 14:45:01,From @NonprofitAF These adorable puppies need your help to keep the #nonprofit sector nonpartisan https://t.co/lIw4gOP4Em #JohnsonAmendment https://t.co/FdMoc7udoY,2017
2017-07-19 16:26:41,Remaining above the partisan fray is vital to serving our communities Join #nonprofits and protect #JohnsonAmendment https://t.co/4he2o1wq4k https://t.co/5reARc5DO9,2017
2017-07-17 22:23:38,Our recommendations on #taxreform shared with @GOPSenFinance and @SenateFinance https://t.co/sRHbTZaTer #JohnsonAmendment,2017
2017-07-14 02:20:36,Statement on #JohnsonAmendment provision: #Nonprofits to Congress: Don't Politicize Houses of Worship https://t.co/weLlPgJdcw https://t.co/EItw1zErsf,2017
2017-07-12 18:35:01,3 actions to take TODAY to keep partisanship away from #nonprofit missions https://t.co/5r9EKDlFeM Keep focus on #CommunityNotCandidates https://t.co/WoTuR7wvse,2017
2017-07-11 20:46:49,Your voices needed today! - tell @HouseAppropsGOP @AppropsDems to remove #JohnsonAmendment rider (Sec116) from bill https://t.co/5r9EKDlFeM https://t.co/NzyH0vhFUe,2017
2017-07-10 18:35:01,Don't let partisan politics get in the way of people making a difference. How you can protect the #JohnsonAmendment https://t.co/5r9EKDlFeM https://t.co/UF4FOjHg6Y,2017
2017-07-10 16:45:01,Call up @HouseAppropsGOP and @AppropsDems to tell them to keep #JohnsonAmendment intact and let #nonprofits focus on #CommunityNotCandidates https://t.co/H6jRNyoHl9,2017
2017-07-10 15:34:53,Wise words on why the #JohnsonAmendment is vital to protect. More at https://t.co/cps8HIX726. Contact your reps https://t.co/5r9EKDlFeM https://t.co/eWL7IcYpsV,2017
2017-07-10 14:49:12,Rider on FinServ approps bill would allow partisan politics to invade our houses of worship. Tell your Reps to protect the #JohnsonAmendment https://t.co/GzkCDEnRNm,2017
2017-07-07 22:32:07,New in @npquarterly: Keep Toxic Partisanship Away from #Nonprofit Missions https://t.co/5Tic4prR9T #CommunityNotCandidates #JohnsonAmendment,2017
2017-07-07 22:18:11,Protecting the #JohnsonAmendment is vital to the public trust that all #nonprofits rely on. Learn more and act now https://t.co/5Tic4prR9T https://t.co/m33nUyV9VC,2017
2017-07-07 18:59:07,Tell @HouseAppropsGOP and @AppropsDems to strip Sec.116 from FinServ approps bill – stakes are too high to mess with the #JohnsonAmendment https://t.co/tBgrtaIwUA,2017
2017-07-07 17:40:50,Stop partisan politics from invading the #nonprofit sector. Your voice needed TODAY to protect #JohnsonAmendment https://t.co/5Tic4prR9T https://t.co/Aje5dgfgAU,2017
2017-06-30 16:05:05,"As Congress attempts to sneak #JohnsonAmendment repeal into spending bill, speak up to keep #nonprofits nonpartisan https://t.co/5uJ10rV1kf https://t.co/8JgmgbLG7F",2017
2017-06-29 22:59:18,Was wonderful to have you join us. Thank you for your support of our network and the #nonprofit sector! https://t.co/JVZGtswFme,2017
2017-06-29 22:58:51,#Nonprofits Vigorously Object to Efforts to Politicize Houses of Worship https://t.co/nn5juALFXK #JohnsonAmendment #CommunityNotCandidates https://t.co/ieKpv9JYh8,2017
2017-06-29 13:51:56,Great information on the impact of #nonprofits in Kentucky https://t.co/Gm0X6w4wWA,2017
2017-06-26 18:19:17,What Senate #healthcarereform bill would mean for #nonprofits https://t.co/BSjViCYOLP and how you should take action https://t.co/lTAv4p6CXO,2017
2017-06-26 18:16:57,Thanks for joining us! https://t.co/XTOeN0B7uY,2017
2017-06-21 19:17:12,We look forward to welcoming you and learning from you! https://t.co/fJZEQoJ1NA,2017
2017-06-21 18:24:21,Great having so many of our members advocating today for #nonprofit issues as #2017Confab kicks off https://t.co/QbLo7T2URE,2017
2017-06-21 18:12:26,#Nonprofit advocacy in action as part of Lobby Day and #2017Confab https://t.co/2YFT803moL,2017
2017-06-21 15:23:19,"As the #2017Confab kicks off, Rebecca from @SmartNonprofits takes a turn at the controls at @NPR https://t.co/VyLRrU653k",2017
2017-06-21 14:23:03,Thanks @NPR for the great tour this morning! Great to see #nonprofits at work. #2017Confab https://t.co/5V7ojkmovj,2017
2017-06-21 13:00:08,We look forward to seeing you all! https://t.co/t79af7K5On,2017
2017-06-21 12:58:15,Looking forward to seeing many of our members today for Lobby Day and the #2017Confab!,2017
2017-06-15 16:43:17,Developing foresight is not a skill all bd/staff have intuitively so exercise of planning helps #OHMuseumChat,2017
2017-06-15 16:37:13,Our resources on strat planning here https://t.co/MopnhwgtUH #OHMuseumChat,2017
2017-06-15 16:33:53,We encourage orgs 2 include leadership succession planning integral to org strat planning #OHMuseumChat,2017
2017-06-15 16:32:14,We don’t see many posted on websites but that’s transparency in action! #OHMuseumChat,2017
2017-06-15 16:25:16,Themes: Diversified revenue #OHMuseumChat 3/3,2017
2017-06-15 16:24:51,Themes: Expand the leadership pipeline (board and staff) #OHMuseumChat 2/3,2017
2017-06-15 16:23:59,Every org has to build advocacy muscle to survive! #OHMuseumChat,2017
2017-06-15 16:23:46,My 3 are Advocacy 1/3 #OHMuseumChat,2017
2017-06-15 16:22:01,Some bds like a one-page strat plan synopsis - Hard to do! #OHMuseumChat,2017
2017-06-15 16:14:12,New thinking is that boards need 2 engage in continuous strategic planning #OHMuseumChat,2017
2017-06-15 16:09:37,What about donors? Major donors? #OHMuseumChat,2017
2017-06-15 16:07:51,How are you defining stakeholders? #OHMuseumChat,2017
2017-06-15 16:06:06,Focus groups of community members def good idea #OHMuseumChat,2017
2017-06-15 16:05:13,Definitely your board past bd members useful too #OHMuseumChat,2017
2017-06-15 16:04:17,Jenny Chandler here - VP at Natl Council of Nonprofits Hi all! #OHMuseumChat,2017
2017-06-15 16:01:43,I'm excited to explore strat planning with everyone #OHMuseumChat,2017
2017-06-12 17:50:41,News on federal and state #budgets in today's #Nonprofit Advocacy Matters https://t.co/t33d787563 Additional news on #HealthCareReform https://t.co/FH8PiADKSM,2017
2017-06-08 18:47:00,"Many state associations of #nonprofits are leading the way in diversity, #equity, and inclusion. Find out more https://t.co/poEAOZfREQ https://t.co/YgyqGL6rBo",2017
2017-06-08 15:28:13,Inspiring to see so many #nonprofit leaders advocating! https://t.co/jk7GEfRibi,2017
2017-06-08 14:20:31,Looking forward to joining you! https://t.co/ZVre6OjBiy,2017
2017-06-08 14:02:51,How your #nonprofit can find success in succession planning https://t.co/pH04cYhdMF https://t.co/nd4EehgqMl,2017
2017-05-30 17:15:10,What federal funding cuts in #Budget2018 mean for states and #nonprofits and much more in Nonprofit Advocacy Matters https://t.co/lrOKDAV7pI https://t.co/RpZ2Yv66xd,2017
